image,height,width,type,original_dataset,scenario,airport,runway,time_to_landing,weather,night,time,slant_distance,along_track_distance,height_above_runway,lateral_path_angle,vertical_path_angle,yaw,pitch,roll,watermark_height,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,image_name,detected
images/4yx-1LC3Q4o_092.png,1080,1920,real,REAL_Nominal,,CYVR,26R,62,,,,,,,,,,,,,1127,459,1133,459,1124,478,1134,478,4yx-1LC3Q4o_092.png,False
images/4yx-1LC3Q4o_099.png,1080,1920,real,REAL_Nominal,,CYVR,26R,48,,,,,,,,,,,,,1126,444,1134,444,1123,465,1137,465,4yx-1LC3Q4o_099.png,False
images/4yx-1LC3Q4o_104.png,1080,1920,real,REAL_Nominal,,CYVR,26R,38,,,,,,,,,,,,,1125,436,1132,436,1118,462,1138,462,4yx-1LC3Q4o_104.png,True
images/4yx-1LC3Q4o_108.png,1080,1920,real,REAL_Nominal,,CYVR,26R,30,,,,,,,,,,,,,1117,449,1126,449,1109,478,1135,478,4yx-1LC3Q4o_108.png,True
images/4yx-1LC3Q4o_111.png,1080,1920,real,REAL_Nominal,,CYVR,26R,24,,,,,,,,,,,,,1119,428,1130,428,1107,461,1141,461,4yx-1LC3Q4o_111.png,True
images/4yx-1LC3Q4o_114.png,1080,1920,real,REAL_Nominal,,CYVR,26R,18,,,,,,,,,,,,,794,439,806,439,776,479,826,479,4yx-1LC3Q4o_114.png,True
images/4yx-1LC3Q4o_116.png,1080,1920,real,REAL_Nominal,,CYVR,26R,14,,,,,,,,,,,,,791,430,804,430,833,478,763,479,4yx-1LC3Q4o_116.png,True
images/4yx-1LC3Q4o_117.png,1080,1920,real,REAL_Nominal,,CYVR,26R,12,,,,,,,,,,,,,803,428,788,429,839,484,753,485,4yx-1LC3Q4o_117.png,True
images/4yx-1LC3Q4o_118.png,1080,1920,real,REAL_Nominal,,CYVR,26R,10,,,,,,,,,,,,,1127,419,1112,420,1177,487,1063,488,4yx-1LC3Q4o_118.png,True
images/4yx-1LC3Q4o_119.png,1080,1920,real,REAL_Nominal,,CYVR,26R,8,,,,,,,,,,,,,791,426,808,427,714,514,887,515,4yx-1LC3Q4o_119.png,True
images/4yx-1LC3Q4o_120.png,1080,1920,real,REAL_Nominal,,CYVR,26R,6,,,,,,,,,,,,,1103,431,1119,431,946,565,1276,586,4yx-1LC3Q4o_120.png,True
images/55wJ5LI8FtQ_023.png,1080,1920,real,REAL_Nominal,,EDDM,8R,32,,,,,,,,,,,,,1084,443,1097,443,1114,495,1073,496,55wJ5LI8FtQ_023.png,False
images/55wJ5LI8FtQ_027.png,1080,1920,real,REAL_Nominal,,EDDM,8R,24,,,,,,,,,,,,,833,486,846,486,813,543,866,544,55wJ5LI8FtQ_027.png,True
images/55wJ5LI8FtQ_030.png,1080,1920,real,REAL_Nominal,,EDDM,8R,18,,,,,,,,,,,,,1079,496,1094,496,1045,567,1123,567,55wJ5LI8FtQ_030.png,True
images/55wJ5LI8FtQ_032.png,1080,1920,real,REAL_Nominal,,EDDM,8R,14,,,,,,,,,,,,,1092,462,1108,463,1157,548,1048,549,55wJ5LI8FtQ_032.png,True
images/55wJ5LI8FtQ_033.png,1080,1920,real,REAL_Nominal,,EDDM,8R,12,,,,,,,,,,,,,822,474,835,474,755,569,894,572,55wJ5LI8FtQ_033.png,True
images/55wJ5LI8FtQ_034.png,1080,1920,real,REAL_Nominal,,EDDM,8R,10,,,,,,,,,,,,,826,445,810,446,723,558,903,561,55wJ5LI8FtQ_034.png,True
images/55wJ5LI8FtQ_035.png,1080,1920,real,REAL_Nominal,,EDDM,8R,8,,,,,,,,,,,,,822,459,838,459,688,600,960,602,55wJ5LI8FtQ_035.png,True
images/55wJ5LI8FtQ_036.png,1080,1920,real,REAL_Nominal,,EDDM,8R,6,,,,,,,,,,,,,1081,453,1100,453,1393,683,827,696,55wJ5LI8FtQ_036.png,True
images/5_3EgHWf0sg_027.png,1080,1920,real,REAL_Nominal,,LFSB,15,40,,,,,,,,,,,,,1159,514,1168,514,1179,548,1157,549,5_3EgHWf0sg_027.png,False
images/5_3EgHWf0sg_032.png,1080,1920,real,REAL_Nominal,,LFSB,15,30,,,,,,,,,,,,,756,534,766,534,744,574,774,575,5_3EgHWf0sg_032.png,True
images/5_3EgHWf0sg_035.png,1080,1920,real,REAL_Nominal,,LFSB,15,24,,,,,,,,,,,,,744,504,754,504,728,550,767,551,5_3EgHWf0sg_035.png,True
images/5_3EgHWf0sg_038.png,1080,1920,real,REAL_Nominal,,LFSB,15,18,,,,,,,,,,,,,736,487,748,488,709,538,764,541,5_3EgHWf0sg_038.png,True
images/5_3EgHWf0sg_040.png,1080,1920,real,REAL_Nominal,,LFSB,15,14,,,,,,,,,,,,,726,516,739,516,692,574,768,575,5_3EgHWf0sg_040.png,True
images/5_3EgHWf0sg_041.png,1080,1920,real,REAL_Nominal,,LFSB,15,12,,,,,,,,,,,,,711,540,722,540,667,604,760,608,5_3EgHWf0sg_041.png,True
images/5_3EgHWf0sg_042.png,1080,1920,real,REAL_Nominal,,LFSB,15,10,,,,,,,,,,,,,1198,514,1210,514,1266,592,1146,595,5_3EgHWf0sg_042.png,True
images/5_3EgHWf0sg_043.png,1080,1920,real,REAL_Nominal,,LFSB,15,8,,,,,,,,,,,,,714,489,727,489,637,584,804,586,5_3EgHWf0sg_043.png,True
images/5_3EgHWf0sg_044.png,1080,1920,real,REAL_Nominal,,LFSB,15,6,,,,,,,,,,,,,1198,514,1210,514,1343,638,1059,644,5_3EgHWf0sg_044.png,True
images/6BviLkwIr7U_052.png,1080,1920,real,REAL_Nominal,,EGLL,27,56,,,,,,,,,,,,,1249,280,1256,280,1259,317,1247,318,6BviLkwIr7U_052.png,False
images/6BviLkwIr7U_058.png,1080,1920,real,REAL_Nominal,,EGLL,27,44,,,,,,,,,,,,,1254,253,1262,253,1250,296,1265,296,6BviLkwIr7U_058.png,False
images/6BviLkwIr7U_062.png,1080,1920,real,REAL_Nominal,,EGLL,27,36,,,,,,,,,,,,,1263,278,1272,278,1260,327,1278,327,6BviLkwIr7U_062.png,False
images/6BviLkwIr7U_066.png,1080,1920,real,REAL_Nominal,,EGLL,27,28,,,,,,,,,,,,,1217,230,1228,230,1241,288,1218,289,6BviLkwIr7U_066.png,True
images/6BviLkwIr7U_069.png,1080,1920,real,REAL_Nominal,,EGLL,27,22,,,,,,,,,,,,,1164,254,1177,254,1157,324,1187,324,6BviLkwIr7U_069.png,True
images/6BviLkwIr7U_071.png,1080,1920,real,REAL_Nominal,,EGLL,27,18,,,,,,,,,,,,,1170,252,1185,252,1163,331,1201,331,6BviLkwIr7U_071.png,True
images/6BviLkwIr7U_073.png,1080,1920,real,REAL_Nominal,,EGLL,27,14,,,,,,,,,,,,,1137,194,1153,194,1118,289,1170,290,6BviLkwIr7U_073.png,True
images/6BviLkwIr7U_074.png,1080,1920,real,REAL_Nominal,,EGLL,27,12,,,,,,,,,,,,,749,198,764,198,723,302,787,303,6BviLkwIr7U_074.png,True
images/6BviLkwIr7U_075.png,1080,1920,real,REAL_Nominal,,EGLL,27,10,,,,,,,,,,,,,758,218,740,219,801,327,718,333,6BviLkwIr7U_075.png,True
images/6BviLkwIr7U_076.png,1080,1920,real,REAL_Nominal,,EGLL,27,8,,,,,,,,,,,,,1130,226,1149,226,1196,352,1079,353,6BviLkwIr7U_076.png,True
images/6BviLkwIr7U_077.png,1080,1920,real,REAL_Nominal,,EGLL,27,6,,,,,,,,,,,,,1128,218,1149,218,1029,377,1237,379,6BviLkwIr7U_077.png,True
images/6DIvC4eF640_069.png,1080,1902,real,REAL_Nominal,,LSZH,34,38,,,,,,,,,,,,,1127,534,1138,535,1122,565,1140,566,6DIvC4eF640_069.png,False
images/6DIvC4eF640_073.png,1080,1902,real,REAL_Nominal,,LSZH,34,30,,,,,,,,,,,,,1111,530,1120,531,1101,565,1125,565,6DIvC4eF640_073.png,False
images/6DIvC4eF640_076.png,1080,1902,real,REAL_Nominal,,LSZH,34,24,,,,,,,,,,,,,790,529,800,529,812,568,781,570,6DIvC4eF640_076.png,True
images/6DIvC4eF640_078.png,1080,1902,real,REAL_Nominal,,LSZH,34,20,,,,,,,,,,,,,1105,529,1113,529,1087,574,1124,577,6DIvC4eF640_078.png,False
images/6DIvC4eF640_080.png,1080,1902,real,REAL_Nominal,,LSZH,34,16,,,,,,,,,,,,,1110,522,1119,522,1089,572,1132,575,6DIvC4eF640_080.png,True
images/6DIvC4eF640_082.png,1080,1902,real,REAL_Nominal,,LSZH,34,12,,,,,,,,,,,,,782,521,773,522,811,578,754,582,6DIvC4eF640_082.png,True
images/6DIvC4eF640_084.png,1080,1902,real,REAL_Nominal,,LSZH,34,8,,,,,,,,,,,,,1124,516,1134,517,1078,590,1172,592,6DIvC4eF640_084.png,True
images/6DIvC4eF640_085.png,1080,1902,real,REAL_Nominal,,LSZH,34,6,,,,,,,,,,,,,780,520,772,521,853,609,716,616,6DIvC4eF640_085.png,True
images/6DIvC4eF640_086.png,1080,1902,real,REAL_Nominal,,LSZH,34,4,,,,,,,,,,,,,1118,518,1129,519,987,645,1237,661,6DIvC4eF640_086.png,True
images/6EEiOw5WgWM_056.png,1080,1920,real,REAL_Nominal,,LCPH,11,52,,,,,,,,,,,,,937,240,946,240,927,277,958,277,6EEiOw5WgWM_056.png,False
images/6EEiOw5WgWM_061.png,1080,1920,real,REAL_Nominal,,LCPH,11,42,,,,,,,,,,,,,987,410,973,411,951,476,1008,476,6EEiOw5WgWM_061.png,True
images/6EEiOw5WgWM_063.png,1080,1920,real,REAL_Nominal,,LCPH,11,38,,,,,,,,,,,,,928,254,941,254,908,300,954,301,6EEiOw5WgWM_063.png,True
images/6EEiOw5WgWM_066.png,1080,1920,real,REAL_Nominal,,LCPH,11,32,,,,,,,,,,,,,960,265,973,265,998,319,938,320,6EEiOw5WgWM_066.png,True
images/6EEiOw5WgWM_069.png,1080,1920,real,REAL_Nominal,,LCPH,11,26,,,,,,,,,,,,,982,263,995,263,943,331,1034,332,6EEiOw5WgWM_069.png,True
images/6EEiOw5WgWM_071.png,1080,1920,real,REAL_Nominal,,LCPH,11,22,,,,,,,,,,,,,940,254,955,254,884,339,1017,341,6EEiOw5WgWM_071.png,True
images/6EEiOw5WgWM_072.png,1080,1920,real,REAL_Nominal,,LCPH,11,20,,,,,,,,,,,,,948,262,963,262,865,364,1041,371,6EEiOw5WgWM_072.png,True
images/6EEiOw5WgWM_073.png,1080,1920,real,REAL_Nominal,,LCPH,11,18,,,,,,,,,,,,,969,259,956,260,1100,401,837,410,6EEiOw5WgWM_073.png,True
images/82ui7mLMp5o_025.png,1080,1920,real,REAL_Nominal,,LFPG,26L,30,,,,,,,,,,,,,830,595,842,595,822,629,850,629,82ui7mLMp5o_025.png,True
images/82ui7mLMp5o_028.png,1080,1920,real,REAL_Nominal,,LFPG,26L,24,,,,,,,,,,,,,825,595,839,595,851,634,814,635,82ui7mLMp5o_028.png,True
images/82ui7mLMp5o_029.png,1080,1920,real,REAL_Nominal,,LFPG,26L,22,,,,,,,,,,,,,422,354,440,354,407,403,456,403,82ui7mLMp5o_029.png,True
images/82ui7mLMp5o_031.png,1080,1920,real,REAL_Nominal,,LFPG,26L,18,,,,,,,,,,,,,424,347,442,347,463,403,403,405,82ui7mLMp5o_031.png,True
images/82ui7mLMp5o_033.png,1080,1920,real,REAL_Nominal,,LFPG,26L,14,,,,,,,,,,,,,1477,351,1497,351,1444,417,1527,420,82ui7mLMp5o_033.png,True
images/82ui7mLMp5o_034.png,1080,1920,real,REAL_Nominal,,LFPG,26L,12,,,,,,,,,,,,,1482,345,1503,345,1440,420,1540,421,82ui7mLMp5o_034.png,True
images/82ui7mLMp5o_035.png,1080,1920,real,REAL_Nominal,,LFPG,26L,10,,,,,,,,,,,,,409,355,428,355,493,439,362,448,82ui7mLMp5o_035.png,True
images/82ui7mLMp5o_036.png,1080,1920,real,REAL_Nominal,,LFPG,26L,8,,,,,,,,,,,,,1070,579,1089,579,1000,674,1170,676,82ui7mLMp5o_036.png,True
images/82ui7mLMp5o_037.png,1080,1920,real,REAL_Nominal,,LFPG,26L,6,,,,,,,,,,,,,1070,579,1090,580,927,731,1249,737,82ui7mLMp5o_037.png,True
images/8v80itbM1hE_056.png,1080,1920,real,REAL_Nominal,,EGLL,27,42,,,,,,,,,,,,,1079,370,1088,370,1073,408,1088,408,8v80itbM1hE_056.png,False
images/8v80itbM1hE_060.png,1080,1920,real,REAL_Nominal,,EGLL,27,34,,,,,,,,,,,,,1096,345,1104,346,1086,388,1106,390,8v80itbM1hE_060.png,False
images/8v80itbM1hE_063.png,1080,1920,real,REAL_Nominal,,EGLL,27,28,,,,,,,,,,,,,831,351,841,351,851,399,828,400,8v80itbM1hE_063.png,False
images/8v80itbM1hE_066.png,1080,1920,real,REAL_Nominal,,EGLL,27,22,,,,,,,,,,,,,1074,341,1086,341,1063,400,1092,401,8v80itbM1hE_066.png,False
images/8v80itbM1hE_068.png,1080,1920,real,REAL_Nominal,,EGLL,27,18,,,,,,,,,,,,,848,325,833,326,862,394,823,396,8v80itbM1hE_068.png,False
images/8v80itbM1hE_069.png,1080,1920,real,REAL_Nominal,,EGLL,27,16,,,,,,,,,,,,,1078,329,1092,330,1058,405,1105,408,8v80itbM1hE_069.png,True
images/8v80itbM1hE_070.png,1080,1920,real,REAL_Nominal,,EGLL,27,14,,,,,,,,,,,,,844,332,857,332,884,411,826,416,8v80itbM1hE_070.png,True
images/8v80itbM1hE_071.png,1080,1920,real,REAL_Nominal,,EGLL,27,12,,,,,,,,,,,,,850,335,836,336,886,423,810,430,8v80itbM1hE_071.png,True
images/8v80itbM1hE_072.png,1080,1920,real,REAL_Nominal,,EGLL,27,10,,,,,,,,,,,,,865,329,850,330,912,434,804,439,8v80itbM1hE_072.png,True
images/8v80itbM1hE_073.png,1080,1920,real,REAL_Nominal,,EGLL,27,8,,,,,,,,,,,,,865,332,849,333,955,472,761,485,8v80itbM1hE_073.png,True
images/973IjAYcowc_024.png,2160,3840,real,REAL_Nominal,,MUVR,6,150,,,,,,,,,,,,,1635,949,1645,949,1635,980,1648,980,973IjAYcowc_024.png,False
images/973IjAYcowc_047.png,2160,3840,real,REAL_Nominal,,MUVR,6,104,,,,,,,,,,,,,1495,942,1507,942,1492,985,1511,985,973IjAYcowc_047.png,True
images/973IjAYcowc_064.png,2160,3840,real,REAL_Nominal,,MUVR,6,70,,,,,,,,,,,,,1427,1015,1412,1016,1435,1071,1408,1073,973IjAYcowc_064.png,True
images/973IjAYcowc_072.png,2160,3840,real,REAL_Nominal,,MUVR,6,54,,,,,,,,,,,,,1413,1049,1429,1049,1441,1112,1408,1113,973IjAYcowc_072.png,True
images/973IjAYcowc_076.png,2160,3840,real,REAL_Nominal,,MUVR,6,46,,,,,,,,,,,,,1431,1018,1415,1019,1444,1092,1409,1093,973IjAYcowc_076.png,True
images/973IjAYcowc_079.png,2160,3840,real,REAL_Nominal,,MUVR,6,40,,,,,,,,,,,,,2397,1012,2414,1013,2381,1092,2427,1093,973IjAYcowc_079.png,True
images/973IjAYcowc_084.png,2160,3840,real,REAL_Nominal,,MUVR,6,30,,,,,,,,,,,,,1443,998,1422,999,1469,1089,1405,1094,973IjAYcowc_084.png,True
images/973IjAYcowc_086.png,2160,3840,real,REAL_Nominal,,MUVR,6,26,,,,,,,,,,,,,2403,990,2425,991,2371,1090,2448,1096,973IjAYcowc_086.png,True
images/973IjAYcowc_088.png,2160,3840,real,REAL_Nominal,,MUVR,6,22,,,,,,,,,,,,,1460,1009,1439,1011,1502,1113,1411,1119,973IjAYcowc_088.png,True
images/973IjAYcowc_091.png,2160,3840,real,REAL_Nominal,,MUVR,6,16,,,,,,,,,,,,,1436,1006,1416,1007,1500,1137,1361,1148,973IjAYcowc_091.png,True
images/973IjAYcowc_092.png,2160,3840,real,REAL_Nominal,,MUVR,6,14,,,,,,,,,,,,,2411,997,2435,999,2337,1144,2506,1156,973IjAYcowc_092.png,True
images/973IjAYcowc_093.png,2160,3840,real,REAL_Nominal,,MUVR,6,12,,,,,,,,,,,,,1434,1008,1405,1010,1525,1171,1310,1185,973IjAYcowc_093.png,True
images/973IjAYcowc_094.png,2160,3840,real,REAL_Nominal,,MUVR,6,10,,,,,,,,,,,,,2391,994,2417,996,2261,1191,2555,1210,973IjAYcowc_094.png,True
images/973IjAYcowc_095.png,2160,3840,real,REAL_Nominal,,MUVR,6,8,,,,,,,,,,,,,1474,980,1448,981,1700,1244,1223,1274,973IjAYcowc_095.png,True
images/98X64I_4ljk_067.png,2160,3840,real,REAL_Nominal,,LPPT,3,68,,,,,,,,,,,,,2055,930,2066,930,2050,974,2071,974,98X64I_4ljk_067.png,False
images/98X64I_4ljk_076.png,2160,3840,real,REAL_Nominal,,LPPT,3,50,,,,,,,,,,,,,1817,919,1805,920,1823,973,1799,974,98X64I_4ljk_076.png,False
images/98X64I_4ljk_082.png,2160,3840,real,REAL_Nominal,,LPPT,3,38,,,,,,,,,,,,,1846,946,1860,946,1839,1009,1870,1009,98X64I_4ljk_082.png,False
images/98X64I_4ljk_086.png,2160,3840,real,REAL_Nominal,,LPPT,3,30,,,,,,,,,,,,,1945,896,1962,896,1934,971,1974,971,98X64I_4ljk_086.png,True
images/98X64I_4ljk_089.png,2160,3840,real,REAL_Nominal,,LPPT,3,24,,,,,,,,,,,,,1974,890,1991,890,1950,974,2004,974,98X64I_4ljk_089.png,True
images/98X64I_4ljk_092.png,2160,3840,real,REAL_Nominal,,LPPT,3,18,,,,,,,,,,,,,1959,877,1980,877,2001,974,1923,975,98X64I_4ljk_092.png,True
images/98X64I_4ljk_094.png,2160,3840,real,REAL_Nominal,,LPPT,3,14,,,,,,,,,,,,,1995,871,2017,871,1940,988,2050,988,98X64I_4ljk_094.png,True
images/98X64I_4ljk_095.png,2160,3840,real,REAL_Nominal,,LPPT,3,12,,,,,,,,,,,,,1986,879,2009,879,2054,1011,1915,1013,98X64I_4ljk_095.png,True
images/98X64I_4ljk_096.png,2160,3840,real,REAL_Nominal,,LPPT,3,10,,,,,,,,,,,,,2004,874,2031,876,1894,1022,2085,1035,98X64I_4ljk_096.png,True
images/98X64I_4ljk_097.png,2160,3840,real,REAL_Nominal,,LPPT,3,8,,,,,,,,,,,,,1988,894,2020,894,1840,1088,2139,1088,98X64I_4ljk_097.png,True
images/98X64I_4ljk_098.png,2160,3840,real,REAL_Nominal,,LPPT,3,6,,,,,,,,,,,,,1991,886,1955,887,2332,1213,1641,1245,98X64I_4ljk_098.png,True
images/9BhOdwZd-wg_052.png,2160,3840,real,REAL_Nominal,,LFPG,8R,34,,,,,,,,,,,,,2914,921,2945,924,2885,997,2958,1006,9BhOdwZd-wg_052.png,False
images/9BhOdwZd-wg_054.png,2160,3840,real,REAL_Nominal,,LFPG,8R,30,,,,,,,,,,,,,1744,1273,1717,1274,1770,1349,1702,1351,9BhOdwZd-wg_054.png,False
images/9BhOdwZd-wg_057.png,2160,3840,real,REAL_Nominal,,LFPG,8R,24,,,,,,,,,,,,,845,672,814,674,885,761,788,768,9BhOdwZd-wg_057.png,True
images/9BhOdwZd-wg_060.png,2160,3840,real,REAL_Nominal,,LFPG,8R,18,,,,,,,,,,,,,3008,674,3045,676,2941,785,3086,799,9BhOdwZd-wg_060.png,True
images/9BhOdwZd-wg_061.png,2160,3840,real,REAL_Nominal,,LFPG,8R,16,,,,,,,,,,,,,2909,900,2948,905,2823,1030,2995,1055,9BhOdwZd-wg_061.png,True
images/9BhOdwZd-wg_062.png,2160,3840,real,REAL_Nominal,,LFPG,8R,14,,,,,,,,,,,,,829,656,789,659,938,798,717,822,9BhOdwZd-wg_062.png,True
images/9BhOdwZd-wg_063.png,2160,3840,real,REAL_Nominal,,LFPG,8R,12,,,,,,,,,,,,,831,649,786,652,977,819,683,852,9BhOdwZd-wg_063.png,True
images/9BhOdwZd-wg_064.png,2160,3840,real,REAL_Nominal,,LFPG,8R,10,,,,,,,,,,,,,827,634,781,638,1055,859,610,911,9BhOdwZd-wg_064.png,True
images/9BhOdwZd-wg_065.png,2160,3840,real,REAL_Nominal,,LFPG,8R,8,,,,,,,,,,,,,3002,635,3057,638,2545,1003,3443,1145,9BhOdwZd-wg_065.png,True
images/9EMO6_2ilgk_022.png,1080,1920,real,REAL_Nominal,,KMIA,9,40,,,,,,,,,,,,,853,485,864,485,846,536,872,536,9EMO6_2ilgk_022.png,True
images/9EMO6_2ilgk_027.png,1080,1920,real,REAL_Nominal,,KMIA,9,30,,,,,,,,,,,,,838,487,852,487,828,548,864,548,9EMO6_2ilgk_027.png,True
images/9EMO6_2ilgk_031.png,1080,1920,real,REAL_Nominal,,KMIA,9,22,,,,,,,,,,,,,1052,465,1065,465,1033,536,1084,536,9EMO6_2ilgk_031.png,True
images/9EMO6_2ilgk_034.png,1080,1920,real,REAL_Nominal,,KMIA,9,16,,,,,,,,,,,,,1065,477,1049,478,1096,560,1024,561,9EMO6_2ilgk_034.png,True
images/9EMO6_2ilgk_036.png,1080,1920,real,REAL_Nominal,,KMIA,9,12,,,,,,,,,,,,,1051,445,1068,445,1007,543,1110,544,9EMO6_2ilgk_036.png,True
images/9EMO6_2ilgk_037.png,1080,1920,real,REAL_Nominal,,KMIA,9,10,,,,,,,,,,,,,1058,469,1074,469,1000,579,1129,579,9EMO6_2ilgk_037.png,True
images/9EMO6_2ilgk_038.png,1080,1920,real,REAL_Nominal,,KMIA,9,8,,,,,,,,,,,,,1058,469,1073,469,1155,601,977,603,9EMO6_2ilgk_038.png,True
images/9EMO6_2ilgk_039.png,1080,1920,real,REAL_Nominal,,KMIA,9,6,,,,,,,,,,,,,843,453,860,453,701,622,983,632,9EMO6_2ilgk_039.png,True
images/9EMO6_2ilgk_040.png,1080,1920,real,REAL_Nominal,,KMIA,9,4,,,,,,,,,,,,,1054,462,1075,462,1408,792,747,796,9EMO6_2ilgk_040.png,True
images/9qkS6LJy3YE_109.png,2160,3840,real,REAL_Nominal,,SBGR,27L,44,,,,,,,,,,,,,1912,1101,1923,1102,1904,1146,1927,1146,9qkS6LJy3YE_109.png,True
images/9qkS6LJy3YE_114.png,2160,3840,real,REAL_Nominal,,SBGR,27L,34,,,,,,,,,,,,,1936,1086,1950,1086,1926,1138,1956,1138,9qkS6LJy3YE_114.png,True
images/9qkS6LJy3YE_118.png,2160,3840,real,REAL_Nominal,,SBGR,27L,26,,,,,,,,,,,,,1933,1076,1948,1076,1917,1141,1958,1142,9qkS6LJy3YE_118.png,True
images/9qkS6LJy3YE_122.png,2160,3840,real,REAL_Nominal,,SBGR,27L,18,,,,,,,,,,,,,1905,1075,1887,1076,1935,1154,1870,1158,9qkS6LJy3YE_122.png,True
images/9qkS6LJy3YE_124.png,2160,3840,real,REAL_Nominal,,SBGR,27L,14,,,,,,,,,,,,,1940,1062,1958,1062,1898,1156,1991,1159,9qkS6LJy3YE_124.png,True
images/9qkS6LJy3YE_125.png,2160,3840,real,REAL_Nominal,,SBGR,27L,12,,,,,,,,,,,,,1908,1074,1887,1075,1962,1183,1845,1188,9qkS6LJy3YE_125.png,True
images/9qkS6LJy3YE_126.png,2160,3840,real,REAL_Nominal,,SBGR,27L,10,,,,,,,,,,,,,1929,1066,1948,1067,1857,1193,2013,1201,9qkS6LJy3YE_126.png,True
images/9qkS6LJy3YE_127.png,2160,3840,real,REAL_Nominal,,SBGR,27L,8,,,,,,,,,,,,,1888,1060,1910,1060,2021,1228,1780,1238,9qkS6LJy3YE_127.png,True
images/9qkS6LJy3YE_128.png,2160,3840,real,REAL_Nominal,,SBGR,27L,6,,,,,,,,,,,,,1905,1054,1883,1055,2155,1348,1632,1368,9qkS6LJy3YE_128.png,True
images/9xG0a8TUdXg_015.png,1080,1920,real,REAL_Nominal,,LIRF,16L,32,,,,,,,,,,,,,1129,292,1143,292,1123,331,1148,331,9xG0a8TUdXg_015.png,True
images/9xG0a8TUdXg_019.png,1080,1920,real,REAL_Nominal,,LIRF,16L,24,,,,,,,,,,,,,1132,368,1149,368,1115,430,1162,430,9xG0a8TUdXg_019.png,True
images/9xG0a8TUdXg_022.png,1080,1920,real,REAL_Nominal,,LIRF,16L,18,,,,,,,,,,,,,1138,352,1156,353,1098,436,1182,437,9xG0a8TUdXg_022.png,True
images/9xG0a8TUdXg_024.png,1080,1920,real,REAL_Nominal,,LIRF,16L,14,,,,,,,,,,,,,768,300,785,301,716,395,835,400,9xG0a8TUdXg_024.png,True
images/9xG0a8TUdXg_026.png,1080,1920,real,REAL_Nominal,,LIRF,16L,10,,,,,,,,,,,,,761,359,781,359,673,481,873,483,9xG0a8TUdXg_026.png,True
images/9xG0a8TUdXg_027.png,1080,1920,real,REAL_Nominal,,LIRF,16L,8,,,,,,,,,,,,,811,341,831,341,670,500,972,511,9xG0a8TUdXg_027.png,True
images/9xG0a8TUdXg_028.png,1080,1920,real,REAL_Nominal,,LIRF,16L,6,,,,,,,,,,,,,837,370,814,371,529,653,1143,653,9xG0a8TUdXg_028.png,True
images/9z0kkkEjb0g_055.png,1080,1920,real,REAL_Nominal,,EDDF,7R,56,,,,,,,,,,,,,886,423,899,423,882,473,904,473,9z0kkkEjb0g_055.png,True
images/9z0kkkEjb0g_061.png,1080,1920,real,REAL_Nominal,,EDDF,7R,44,,,,,,,,,,,,,909,416,896,417,916,473,889,474,9z0kkkEjb0g_061.png,False
images/9z0kkkEjb0g_065.png,1080,1920,real,REAL_Nominal,,EDDF,7R,36,,,,,,,,,,,,,879,447,892,447,865,509,899,510,9z0kkkEjb0g_065.png,True
images/9z0kkkEjb0g_069.png,1080,1920,real,REAL_Nominal,,EDDF,7R,28,,,,,,,,,,,,,958,429,972,429,987,501,942,502,9z0kkkEjb0g_069.png,True
images/9z0kkkEjb0g_072.png,1080,1920,real,REAL_Nominal,,EDDF,7R,22,,,,,,,,,,,,,952,399,967,399,996,480,936,481,9z0kkkEjb0g_072.png,True
images/9z0kkkEjb0g_074.png,1080,1920,real,REAL_Nominal,,EDDF,7R,18,,,,,,,,,,,,,990,417,1004,417,1033,510,956,511,9z0kkkEjb0g_074.png,True
images/9z0kkkEjb0g_076.png,1080,1920,real,REAL_Nominal,,EDDF,7R,14,,,,,,,,,,,,,892,420,906,420,849,534,955,536,9z0kkkEjb0g_076.png,True
images/9z0kkkEjb0g_077.png,1080,1920,real,REAL_Nominal,,EDDF,7R,12,,,,,,,,,,,,,902,408,915,408,846,537,978,539,9z0kkkEjb0g_077.png,True
images/9z0kkkEjb0g_078.png,1080,1920,real,REAL_Nominal,,EDDF,7R,10,,,,,,,,,,,,,903,408,916,408,824,566,1000,567,9z0kkkEjb0g_078.png,True
images/9z0kkkEjb0g_079.png,1080,1920,real,REAL_Nominal,,EDDF,7R,8,,,,,,,,,,,,,906,384,921,384,769,580,1029,596,9z0kkkEjb0g_079.png,True
images/9z0kkkEjb0g_080.png,1080,1920,real,REAL_Nominal,,EDDF,7R,6,,,,,,,,,,,,,902,364,920,364,648,671,1160,689,9z0kkkEjb0g_080.png,True
images/a8wAzQ-7HUY_055.png,2160,3840,real,REAL_Nominal,,LIRN,6,40,,,,,,,,,,,,,1618,920,1637,920,1625,973,1662,973,a8wAzQ-7HUY_055.png,True
images/a8wAzQ-7HUY_060.png,2160,3840,real,REAL_Nominal,,LIRN,6,30,,,,,,,,,,,,,2127,905,2148,905,2150,970,2107,971,a8wAzQ-7HUY_060.png,True
images/a8wAzQ-7HUY_064.png,2160,3840,real,REAL_Nominal,,LIRN,6,22,,,,,,,,,,,,,1712,892,1736,892,1692,972,1756,972,a8wAzQ-7HUY_064.png,True
